,SEQ_NO,YEAR,ISO,COUNTRY_CDE,LAND_AREA,HARV_AREA,FERT,YIELD,AVG_TEMP_JAN,AVG_TEMP_FEB,AVG_TEMP_MAR,AVG_TEMP_APR,AVG_TEMP_MAY,AVG_TEMP_JUN,AVG_TEMP_JUL,AVG_TEMP_AUG,AVG_TEMP_SEP,AVG_TEMP_OCT,AVG_TEMP_NOV,AVG_TEMP_DEC,AVG_RF_JAN,AVG_RF_FEB,AVG_RF_MAR,AVG_RF_APR,AVG_RF_MAY,AVG_RF_JUN,AVG_RF_JUL,AVG_RF_AUG,AVG_RF_SEP,AVG_RF_OCT,AVG_RF_NOV,AVG_RF_DEC,AVG_Q1_TEMP,AVG_Q2_TEMP,AVG_Q3_TEMP,AVG_Q4_TEMP,AVG_Q4_RF,AVG_Q3_RF,AVG_Q2_RF,AVG_Q1_RF
884,945,1999,GIN,36,24572,637565,1.45,1.71,24.7894,25.3974,28.2917,28.6684,27.9768,26.2342,24.5874,23.9951,24.5461,24.7695,25.5423,24.0319,5.32001,5.08521,17.5299,66.6471,122.648,181.915,332.46,483.021,335.623,310.824,35.4096,0.06432,26.1595,27.62646667,24.3762,24.78123333,115.43264,383.7013333,123.7367,9.311706667
885,946,2000,GIN,36,24572,665638,1.49,1.71,25.9911,25.7386,28.3469,29.2205,27.8687,25.6549,24.7076,24.101,24.8488,24.9864,25.1071,24.2256,3.01487,0.92348,22.8259,70.938,103.973,233.701,325.177,404.55,259.15,214.345,56.1356,0.93868,26.6922,27.58136667,24.55246667,24.77303333,90.47309333,329.6256667,136.204,8.921416667
886,947,2001,GIN,36,24572,601091,1.45,1.72,24.733,26.4148,28.8143,29.0576,27.9447,25.6382,24.584,24.7748,24.9497,25.6395,25.7277,25.672,0.45906,0.90317,9.63237,37.0249,99.0681,255.351,344.948,308.011,238.317,114.821,69.9776,3.39599,26.65403333,27.54683333,24.7695,25.67973333,62.73153,297.092,130.4813333,3.664866667
887,948,2002,GIN,36,24572,629703,1,1.73,24.8794,26.9117,28.0332,28.9064,28.7903,26.3799,25.4357,25.0958,25.5274,25.6134,26.0939,25.0705,15.7229,9.11477,23.0697,52.1466,85.8015,205.537,257.898,296.714,248.372,173.455,4.11275,1.33185,26.6081,28.02553333,25.35296667,25.5926,59.6332,267.6613333,114.4950333,15.96912333
888,949,2003,GIN,36,24572,659677,0.79,1.74,25.3152,27.6327,29.3646,29.7185,28.8088,25.7264,24.6042,24.2524,24.6006,25.6809,25.6995,24.6399,0.54514,30.5203,3.60277,99.1203,58.3971,252.675,302.966,395.357,434.867,175.823,78.9913,2.44688,27.4375,28.08456667,24.48573333,25.3401,85.75372667,377.73,136.7308,11.55607
889,950,2004,GIN,36,24572,691077,1.03,1.75,25.2373,27.2961,28.4069,29.1429,28.3199,26.2202,24.7549,24.6306,25.3656,26.3497,26.2967,26.1844,4.91586,6.05772,24.563,72.2966,149.921,218.396,413.277,337.874,290.702,121.187,79.5288,6.10985,26.9801,27.89433333,24.91703333,26.27693333,68.94188333,347.2843333,146.8712,11.84552667
890,951,2005,GIN,36,24572,723973,0.92,1.76,25.1536,27.7034,29.1935,29.2717,28.0255,26.6727,24.9493,24.7207,25.1688,25.975,26.1785,25.7729,3.07463,3.22622,39.0802,53.9884,132.409,194.875,254.827,392.796,359.55,171.66,23.3719,7.99657,27.35016667,27.98996667,24.94626667,25.97546667,67.67615667,335.7243333,127.0908,15.12701667
891,952,2006,GIN,36,24572,758434,0.88,1.77,25.6081,26.7407,28.5967,29.0078,27.4837,26.3752,25.6714,24.8569,25.0821,25.9502,26.0551,24.2102,2.57998,1.99989,20.8279,29.1861,195.744,232.123,227.153,419.06,351.551,139.718,15.6098,5.46032,26.98183333,27.62223333,25.20346667,25.40516667,53.59604,332.588,152.3510333,8.469256667
892,953,2007,GIN,36,24572,788771,1.21,1.78,25.2259,27.3834,28.9291,29.025,28.6114,26.794,25.1502,24.4019,24.9382,25.8892,25.8103,24.4433,2.4163,7.53218,22.3097,37.9266,106.737,125.748,271.292,502.043,286.171,109.131,43.5187,4.12617,27.17946667,28.14346667,24.8301,25.38093333,52.25862333,353.1686667,90.1372,10.75272667
893,954,2008,GIN,36,24572,794535,1.3,1.93,23.6827,27.0959,29.0905,29.058,28.3364,26.137,24.7099,24.1751,25.1881,25.3446,25.664,24.8193,1.18021,4.76976,36.7817,83.1823,149.412,219.936,350.377,437.095,288.648,267.43,3.32988,15.4112,26.62303333,27.8438,24.69103333,25.27596667,95.39036,358.7066667,150.8434333,14.24389
894,955,2009,GIN,36,24572,871576,0.63,1.67,23.4261,27.2417,28.8047,29.2446,28.1932,26.3835,25.2932,24.525,24.8366,25.4908,25.191,25.0645,0.54514,6.60293,23.7599,31.913,116.477,165.353,246.465,399.842,439.03,136.97,30.2165,1.0877,26.49083333,27.94043333,24.88493333,25.24876667,56.0914,361.779,104.581,10.30265667
895,956,2010,GIN,36,24572,1465953,0.93,1.1,25.7425,28.4328,29.9732,29.8773,28.5653,26.3539,25.1382,24.5349,24.6428,25.4515,26.023,25.1649,1.37048,13.3467,29.8713,170.324,196.138,246.301,356.075,394.049,459.872,202.352,36.6172,1.12233,28.0495,28.2655,24.77196667,25.54646667,80.03051,403.332,204.2543333,14.86282667
896,957,2011,GIN,36,24572,1549895,3.58,1.16,25.3261,25.9767,29.2114,29.1617,28.0567,26.4168,25.5017,24.8183,25.3951,26.0614,26.2056,24.1283,0.59518,1.78913,33.0607,46.684,90.8446,184.28,315.599,521.35,280.046,114.493,43.6179,6.44526,26.83806667,27.8784,25.23836667,25.4651,54.85205333,372.3316667,107.2695333,11.81500333
897,958,2012,GIN,36,24572,1599034,2.93,1.2,24.5364,26.128,28.6001,28.7284,27.7781,26.1941,24.8,24.4666,25.0369,26.0106,26.8883,23.9899,0.43107,2.06364,14.3312,88.0631,133.212,220.792,305.827,371.25,382.058,157.8,28.2447,5.46032,26.4215,27.56686667,24.76783333,25.6296,63.83500667,353.045,147.3557,5.608636667
898,959,2013,GIN,36,24572,1642687,2.87,1.25,24.4177,27.1508,29.4986,28.7255,28.6112,26.8866,25.4749,24.272,25.2891,25.4488,25.6646,24.3083,2.53819,9.92104,18.2797,73.2771,88.4295,167.75,252.006,514.816,396.325,200.671,53.7059,7.87445,27.02236667,28.07443333,25.012,25.14056667,87.41711667,387.7156667,109.8188667,10.24631
899,960,2014,GIN,36,24572,1514305,1.1,1.3,25.3427,25.8585,27.7291,29.1117,27.9421,26.8298,25.9945,24.5878,24.8887,25.9961,26.0495,24.7627,1.86329,4.55902,11.3967,32.2972,312.472,178.091,212.271,326.47,358.686,173.493,46.8229,1.04637,26.3101,27.9612,25.157,25.60276667,73.78742333,299.1423333,174.2867333,5.93967
900,961,2015,GIN,36,24572,1616046,2.7,1.22,24.6723,27.0545,28.2873,29.5234,28.8066,27.2175,25.6856,24.9439,26.1136,25.6293,26.0592,23.4041,0.36861,10.716,6.76499,49.2791,71.8934,143.108,295.936,572.151,285.951,301.813,17.1165,2.79001,26.67136667,28.51583333,25.58103333,25.03086667,107.2398367,384.6793333,88.0935,5.949866667
901,989,1991,GNB,38,2812,61436,2.18,2.01,24.5067,26.5842,28.3222,28.9588,28.6106,28.6957,26.9583,26.446,26.5497,26.905,27.4743,26.3084,0,0.02269,0.05121,0.12821,1.08694,114.771,425.494,373.611,259.357,215.113,3.78872,2.63908,26.47103333,28.75503333,26.65133333,26.8959,73.84693333,352.8206667,38.66205,0.024633333
902,990,1992,GNB,38,2812,65023,0.94,1.9,25.1355,26.5149,28.4169,29.4208,28.956,28.1261,26.2101,26.1718,26.4994,27.2734,26.5951,25.1534,0.00475,0.80714,0.17257,1.88644,52.6566,167.552,362.337,488.307,308.715,99.2615,4.9247,0.16012,26.6891,28.8343,26.29376667,26.34063333,34.78210667,386.453,74.03168,0.328153333
903,991,1993,GNB,38,2812,63788,1.11,1.97,25.0911,26.6906,28.2885,29.2856,30.2217,28.3554,26.6174,26.0964,26.5884,27.3816,26.7795,24.5551,0.01111,0.03095,0.11074,6.05077,15.2653,143.868,440.705,372.452,268.416,101.576,46.2009,1.87188,26.69006667,29.28756667,26.43406667,26.23873333,49.88292667,360.5243333,55.06135667,0.050933333
904,992,1994,GNB,38,2812,65290,1.07,2.01,23.731,26.7544,28.6858,29.5282,29.316,27.883,26.4712,25.5341,26.2902,26.8185,26.6924,24.6178,0.00063,0.0464,0.14901,1.25624,29.5699,173.06,358.704,456.395,446.609,215.802,71.209,0.02697,26.3904,28.90906667,26.0985,26.0429,95.67932333,420.5693333,67.96204667,0.065346667
905,993,1995,GNB,38,2812,69881,1.07,1.91,24.208,26.8046,28.1869,29.2051,29.508,28.6534,27.0088,26.089,26.7,27.6105,27.2973,25.2358,0.00063,0.12381,0.08734,1.12674,23.3645,148.897,291.402,449.942,313.416,153.846,12.5279,1.38124,26.39983333,29.12216667,26.59926667,26.71453333,55.91838,351.5866667,57.79608,0.070593333
906,994,1996,GNB,38,2812,65417,1.11,1.84,25.7273,27.7639,28.0953,29.313,29.5218,28.4993,26.9731,26.2773,26.9742,27.5799,27.0411,25.512,0.00433,0.05505,0.19219,0.24263,44.6356,93.3634,329.528,448.817,291.753,140.003,33.1076,0.57267,27.1955,29.11136667,26.74153333,26.711,57.89442333,356.6993333,46.08054333,0.083856667
907,995,1997,GNB,38,2812,60000,1.11,1.67,26.0243,28.1139,28.4611,29.1235,29.6315,27.7557,27.2547,26.5274,26.8402,27.874,28.1878,25.0457,9.00E-04,0,0.00244,0.77044,83.8652,263.254,208.179,426.612,318.367,115.36,9.04471,0,27.5331,28.8369,26.8741,27.03583333,41.46823667,317.7193333,115.9632133,0.001113333
908,996,1998,GNB,38,2812,61055,2.31,1.43,25.5636,29.3882,30.0124,30.841,30.6985,29.1478,26.8822,26.3408,26.5217,28.0739,27.4594,25.4802,0,0,0,0.11237,2.26513,117.128,350.933,475.791,385.938,90.0063,0,0,28.3214,30.2291,26.58156667,27.0045,30.0021,404.2206667,39.83516667,0
909,997,1999,GNB,38,2812,68000,2.14,1.18,24.8114,26.1391,28.3524,29.3314,29.506,28.4348,26.5693,25.8669,26.4385,26.8871,27.518,25.5529,0,0.11222,0.03419,0.2296,39.9321,145.425,382.99,578.193,343.407,341.08,22.6272,0.01708,26.4343,29.09073333,26.29156667,26.65266667,121.2414267,434.8633333,61.86223333,0.048803333
910,998,2000,GNB,38,2812,74650,8,1.42,26.0196,27.0223,29.2217,30.5019,29.2952,27.8915,26.5302,25.9209,26.6377,26.5745,26.5015,24.6816,3.00E-04,0,0.00284,0.38058,11.4962,174.63,391.848,422.935,321.632,249.902,30.2817,0,27.4212,29.22953333,26.36293333,25.9192,93.39456667,378.805,62.16892667,0.001046667
911,999,2001,GNB,38,2812,68920,8,1.23,25.0871,27.3882,28.8349,29.7909,29.2509,28.1186,26.5859,26.8567,26.8525,27.8341,27.3906,26.6677,0,0,0,0.00183,0.03043,257.162,373.387,315.961,298.705,84.9881,114.057,0,27.1034,29.05346667,26.76503333,27.29746667,66.34836667,329.351,85.73142,0
912,1000,2002,GNB,38,2812,68000,2.64,1.29,25.4376,27.3768,27.9338,29.2477,29.8142,28.442,27.3188,27.049,27.2974,27.9925,27.5953,26.113,0.00636,0,0.00244,0.61912,22.048,126.576,168.475,324.603,293.805,155.064,0,1.48841,26.91606667,29.16796667,27.22173333,27.2336,52.18413667,262.2943333,49.74770667,0.002933333
913,1001,2003,GNB,38,2812,65000,2.64,1.36,25.3326,26.5767,29.6145,30.5564,30.1612,28.1946,26.6476,26.1623,26.5984,27.7275,27.4945,25.7616,0,0.8203,0,2.86351,2.55089,207.268,344.281,560.681,399.914,143.185,17.712,0,27.1746,29.6374,26.46943333,26.99453333,53.63233333,434.9586667,70.89413333,0.273433333
914,1002,2004,GNB,38,2812,65000,2.64,1.37,25.1865,27.1443,28.8186,29.8633,30.0602,28.2599,26.7188,26.4199,26.9239,28.3423,28.1067,26.8479,6.00E-04,0.12259,0,0.24916,72.1204,209.23,424.968,400.334,259.487,26.8646,12.3014,0,27.0498,29.39446667,26.68753333,27.76563333,13.05533333,361.5963333,93.86652,0.041063333
915,1003,2005,GNB,38,2812,65000,2.64,1.51,25.9482,26.5906,29.566,30.0782,30.3945,29.0714,26.8268,26.8347,26.9049,27.8355,27.5357,26.6085,0,0.74723,0.7315,0,98.8899,173.161,402.79,438.952,414.024,157.808,0.20754,0,27.36826667,29.84803333,26.85546667,27.32656667,52.67184667,418.5886667,90.68363333,0.49291
916,1004,2006,GNB,38,2812,65000,2.64,1.63,25.4922,26.7384,29.0472,29.4377,29.6207,28.4231,27.2927,26.4606,26.7444,27.9672,27.7177,24.6059,0,0.0044,0,0,17.2866,220.218,237.569,542.575,383.565,196.143,0,0,27.0926,29.1605,26.83256667,26.7636,65.381,387.903,79.1682,0.001466667
917,1005,2007,GNB,38,2812,70087,2.64,1.82,25.4298,27.6699,29.4322,29.795,30.2531,28.4698,26.9078,26.0982,26.5304,28.1491,27.2388,25.0112,0,0,0,0,53.2225,85.1076,310.802,468.716,375.829,97.4018,40.7635,0,27.51063333,29.50596667,26.51213333,26.7997,46.0551,385.1156667,46.11003333,0
918,1006,2008,GNB,38,2812,82197,2.64,1.81,24.6915,27.6574,28.951,30.1054,30.634,28.5614,26.6665,25.9487,26.876,27.3983,27.6283,25.4256,0,0.76909,0,0,20.7056,273.759,456.509,525.961,350.191,168.016,0,0.00487,27.09996667,29.76693333,26.49706667,26.8174,56.00695667,444.2203333,98.15486667,0.256363333
919,1007,2009,GNB,38,2812,89305,2.64,2.04,23.6734,26.0756,28.204,29.776,29.7015,28.5982,27.0205,26.1621,26.6994,27.9622,27.243,25.4825,0,0,0,0,28.9088,115.787,412.445,549.29,391.479,125.143,0,0.02088,25.98433333,29.35856667,26.62733333,26.8959,41.72129333,451.0713333,48.23193333,0
920,1008,2010,GNB,38,2812,100510,2.64,2.08,25.7782,28.4022,30.3039,30.708,30.818,28.9147,26.8138,26.425,26.3843,27.5829,27.4868,26.3063,0,0,0,4.44495,23.8025,198.43,430.82,489.092,510.72,98.4238,14.5333,0,28.16143333,30.1469,26.54103333,27.12533333,37.65236667,476.8773333,75.55915,0
921,1009,2011,GNB,38,2812,93077,2.64,1.88,25.4599,26.4097,28.6315,30.0639,29.4712,28.3865,27.337,26.4288,27.2515,28.0158,27.5031,24.7995,0,0,0.00244,0.00374,28.8337,136.614,289.671,550.405,277.409,117.765,0,0.1686,26.8337,29.3072,27.00576667,26.7728,39.3112,372.495,55.15048,0.000813333
922,1010,2012,GNB,38,2812,114447,2.64,1.73,25.2145,26.4966,29.0502,29.9687,29.7836,28.6039,26.4832,26.1536,26.6265,27.9598,28.5744,24.5088,0,0,0,1.48762,86.4916,201.462,291.991,478.418,473.239,112.337,0,0,26.92043333,29.45206667,26.4211,27.01433333,37.44566667,414.5493333,96.48040667,0
923,1011,2013,GNB,38,2812,135000,2.64,1.55,24.613,27.0886,29.4931,29.303,30.4035,28.9003,27.2313,25.698,27.009,27.6731,27.4288,25.5819,0.00333,0,0,1.78276,61.593,138.964,302.311,557.051,386.849,161.333,13.0725,0,27.0649,29.5356,26.6461,26.8946,58.13516667,415.4036667,67.44658667,0.00111
924,1012,2014,GNB,38,2812,85000,2.64,1.56,25.3979,26.1866,27.933,29.8666,29.3077,28.9729,27.9665,26.267,26.8291,28.423,27.628,25.6162,3.00E-04,0.0333,0,0.11812,159.734,78.7325,233.675,445.869,372.162,148.612,0.19792,0,26.50583333,29.3824,27.02086667,27.2224,49.60330667,350.5686667,79.52820667,0.0112
925,1013,2015,GNB,38,2812,111252,2.64,1.53,25.2673,26.2784,28.3317,29.8253,30.3403,29.4174,27.6101,26.5422,27.8881,27.7494,27.7183,24.7153,0,0.01714,0,0.77321,6.82601,100.852,251.834,666.75,331.342,296.999,3.03998,0.61531,26.6258,29.861,27.3468,26.72766667,100.2180967,416.642,36.15040667,0.005713333
926,1015,1991,GRC,39,12890,16200,227.45,5.49,3.91861,5.09455,9.25895,11.1008,14.1287,20.9697,22.7022,22.6577,19.5406,15.1167,10.2726,3.08697,50.2313,66.9515,54.3124,89.916,69.1359,12.0175,42.7074,33.5849,17.758,57.6601,73.2864,55.3975,6.090703333,15.39973333,21.6335,9.49209,62.11466667,31.3501,57.02313333,57.16506667
927,1016,1992,GRC,39,12890,14400,219.27,7.36,3.7905,3.95993,7.50094,11.7246,15.7604,20.2093,22.2584,24.6659,19.2929,16.9822,10.465,4.60058,16.2868,21.2183,39.7416,79.8947,49.5421,54.3716,25.568,7.17247,8.78052,43.2296,65.1483,67.9287,5.08379,15.8981,22.0724,10.68259333,58.76886667,13.84033,61.26946667,25.7489
928,1017,1993,GRC,39,12890,20226,179.29,7.39,3.79214,3.36861,7.1785,11.9734,16.6209,21.3778,23.0411,23.862,19.59,16.3781,9.07118,7.43799,32.2465,61.1117,48.1209,31.9838,68.0083,22.5041,2.33227,5.10498,11.3569,17.4139,151.674,63.022,4.77975,16.65736667,22.16436667,10.96242333,77.36996667,6.264716667,40.83206667,47.1597
929,1018,1994,GRC,39,12890,23680,185.83,8.08,6.43991,6.03419,9.19675,12.9778,17.6104,20.8526,24.1082,24.9181,22.4503,16.3618,9.14728,5.34229,115.426,80.8609,23.0249,58.9625,49.8197,18.6474,29.2723,16.1497,4.11189,109.805,80.8349,104.917,7.223616667,17.14693333,23.82553333,10.28379,98.51896667,16.51129667,42.47653333,73.10393333
930,1019,1995,GRC,39,12890,26105,179.01,8.11,4.99704,7.71415,8.11374,11.2921,16.4029,21.8511,24.0823,22.7385,19.435,13.852,7.76382,7.18005,122.506,23.8135,80.4046,30.8014,35.0363,14.9045,34.7451,39.7828,46.7998,12.6645,85.8547,121.479,6.941643333,16.51536667,22.08526667,9.598623333,73.33273333,40.44256667,26.91406667,75.5747
931,1020,1996,GRC,39,12890,28611,199.29,7.76,4.43407,5.0996,5.77649,10.8882,17.8538,21.7169,23.3023,23.3869,18.2718,13.4244,10.7041,7.06579,89.2232,107.432,80.531,39.1728,26.0196,11.6005,6.53458,25.7673,67.7698,70.3016,71.626,107.524,5.103386667,16.81963333,21.65366667,10.39809667,83.15053333,33.35722667,25.59763333,92.3954
932,1021,1997,GRC,39,12890,29085,180.71,7.47,5.80158,5.8835,7.5572,8.80947,17.5623,21.6589,23.5354,21.8872,18.7223,13.6879,10.5592,6.23047,65.1979,36.0721,47.9157,73.6381,13.8543,21.8601,9.51566,28.4275,6.53887,78.2937,74.2387,127.491,6.414093333,16.01022333,21.38163333,10.15919,93.34113333,14.82734333,36.45083333,49.72856667
933,1022,1998,GRC,39,12890,26251,169.54,7.22,5.43591,7.20468,6.32811,13.1206,16.4856,22.1742,24.805,25.2112,19.654,15.8547,10.1646,4.68543,43.4026,58.7715,59.0455,16.1728,75.9578,12.6726,8.45131,5.05784,48.4744,43.8402,160.936,97.3405,6.3229,17.26013333,23.2234,10.23491,100.7055667,20.66118333,34.9344,53.73986667
934,1023,1999,GRC,39,12890,23343,169.8,7.3,5.35984,5.36324,8.77052,12.9119,18.063,22.5453,24.365,24.6689,20.4813,16.5003,10.746,8.04936,66.9775,75.6209,100.219,37.7684,20.4168,21.4133,22.4481,15.4318,34.2085,46.009,98.0666,102.801,6.497866667,17.84006667,23.17173333,11.76522,82.2922,24.02946667,26.53283333,80.93913333
935,1024,2000,GRC,39,12890,19978,166.36,7.01,2.64681,5.94456,8.06724,13.8384,18.1759,22.2705,24.6747,24.4526,19.9886,14.9268,12.3654,7.28838,30.4272,63.7795,28.5106,25.4888,23.3088,14.3393,4.96574,8.82498,17.1585,61.4692,73.9526,50.2029,5.55287,18.09493333,23.03863333,11.52686,61.8749,10.31640667,21.04563333,40.90576667
936,1025,2001,GRC,39,12890,21108,158.46,7.12,6.537,6.65849,12.1494,12.3315,17.5608,21.2601,25.0693,25.1163,20.5235,16.2588,9.86624,3.24205,71.7832,50.3547,21.8811,76.8351,43.9481,11.5099,21.4228,17.004,14.5853,5.67163,94.3143,123.628,8.448296667,17.0508,23.5697,9.78903,74.53797667,17.6707,44.0977,48.00633333
937,1026,2002,GRC,39,12890,22465,156.38,7.37,3.61044,8.36042,9.82321,11.9559,17.6112,22.4174,24.8773,23.4532,19.1578,15.0667,11.3577,5.67808,41.3222,17.3864,64.6917,73.2084,21.5526,14.7651,55.5004,42.1514,99.6158,72.5616,93.8492,181.928,7.26469,17.32816667,22.4961,10.70082667,116.1129333,65.75586667,36.5087,41.13343333
938,1027,2003,GRC,39,12890,23315,162.09,6.97,6.92505,2.29013,6.6403,10.7313,18.8125,23.021,24.7197,25.3691,19.5666,15.8815,10.9191,5.79291,125.982,82.7443,38.6514,51.0387,46.2796,21.7855,16.4949,21.4318,36.1288,94.1293,42.9934,109.668,5.28516,17.5216,23.21846667,10.86450333,82.26356667,24.68516667,39.70126667,82.45923333
939,1028,2004,GRC,39,12890,23693,176.42,7.1,3.89749,5.90388,8.93258,12.5844,16.0094,21.2084,24.1501,23.3983,19.956,16.6708,10.5258,7.22983,132.062,27.1678,45.3856,42.6381,37.4333,48.5858,18.21,10.0022,27.6758,51.0755,64.8117,94.8047,6.24465,16.60073333,22.50146667,11.47547667,70.23063333,18.62933333,42.88573333,68.20513333
940,1029,2005,GRC,39,12890,22275,143.04,7.41,5.02492,4.34906,8.33698,12.0584,17.3928,20.9136,24.226,23.8485,20.1668,14.1927,9.36498,6.41238,91.4744,89.9947,56.0272,13.6247,47.5218,15.2102,52.6507,14.9692,55.6028,34.8781,136.296,71.2181,5.903653333,16.78826667,22.7471,9.99002,80.7974,41.07423333,25.45223333,79.16543333
941,1030,2006,GRC,39,12890,23227,124.63,7.71,2.80728,5.41945,8.62101,13.1103,17.4467,21.3413,23.9893,24.6222,19.925,15.3092,8.72016,5.70604,112.446,71.8297,74.3456,40.8926,12.2443,52.1691,26.7026,12.3855,94.2393,103.985,42.9588,32.5269,5.615913333,17.29943333,22.8455,9.9118,59.82356667,44.44246667,35.102,86.2071
942,1031,2007,GRC,39,12890,25589,96.9,7.63,6.34733,6.69923,9.52119,12.8486,17.9203,22.978,25.7964,24.8685,19.5344,15.2786,9.64298,4.61202,24.5822,64.2604,63.4587,21.0754,87.4138,39.6598,0.66764,22.275,30.2526,109.482,104.178,69.191,7.522583333,17.91563333,23.39976667,9.844533333,94.28366667,17.73174667,49.383,50.7671
943,1032,2008,GRC,39,12890,25131,119.05,7.37,4.37924,5.60921,10.5083,13.1876,17.3166,22.6791,24.5925,25.2136,19.6135,15.2317,11.3356,6.85795,36.8612,24.7216,46.315,76.0935,20.2231,28.8258,17.5624,9.25999,70.8083,28.0577,60.4631,116.899,6.83225,17.72776667,23.13986667,11.14175,68.47326667,32.54356333,41.71413333,35.96593333
944,1033,2009,GRC,39,12890,28033,63.1,7.67,6.15762,5.52956,8.22341,12.655,18.0736,21.8152,24.6913,24.2471,19.7327,15.3441,10.5148,8.25615,154.636,58.3236,87.9065,46.7777,29.3647,34.5329,17.6487,26.9266,64.2187,109.613,73.7828,143.691,6.636863333,17.5146,22.89036667,11.37168333,109.0289333,36.26466667,36.89176667,100.2887
945,1034,2010,GRC,39,12890,30052,122.5,6.93,5.4958,7.47473,9.27973,13.4312,17.6834,21.3807,24.6069,25.8605,20.4344,14.4371,13.5378,7.75746,71.2897,109.323,47.6409,18.0205,47.425,47.7912,20.2824,4.90783,53.9394,140.154,58.8763,64.8997,7.416753333,17.49843333,23.63393333,11.91078667,87.97666667,26.37654333,37.74556667,76.08453333
946,1035,2011,GRC,39,12890,30916,159.71,8.11,5.05354,5.98581,8.31739,11.7761,16.5518,21.3966,24.8033,24.3921,22.1927,13.2967,7.81676,6.43293,91.304,71.7184,47.5634,50.9349,53.7489,25.0042,5.98106,17.9196,32.3966,80.1984,10.8893,98.4194,6.452246667,16.57483333,23.79603333,9.18213,63.16903333,18.76575333,43.22933333,70.19526667
947,1036,2012,GRC,39,12890,30785,109.45,7.49,2.85525,4.01973,8.94259,13.5577,17.5411,23.1112,25.9151,25.6196,21.3151,17.637,12.2798,5.74299,59.7167,109.275,38.6374,65.7065,68.7529,7.60167,2.23125,16.3319,39.1605,48.584,83.501,143.475,5.272523333,18.07,24.28326667,11.88659667,91.85333333,19.24121667,47.35369,69.2097
948,1037,2013,GRC,39,12890,28100,117.47,8.4,5.72611,7.1486,9.77241,13.9478,18.9628,21.5825,24.342,25.3917,20.6809,14.8989,11.6158,5.36586,111.289,109.872,50.666,16.1596,27.3765,44.9212,19.9638,9.35227,15.1116,37.2206,113.081,67.0649,7.54904,18.16436667,23.47153333,10.62685333,72.4555,14.80922333,29.48576667,90.609
949,1038,2014,GRC,39,12890,27095,123.06,8.47,7.18543,8.1539,9.89652,12.8186,16.7661,21.2348,23.6674,24.5461,20.0978,14.9359,10.944,7.4725,98.0918,47.8941,88.5546,64.4738,32.7593,47.2703,52.3483,15.2142,76.4594,103.573,69.1528,169.986,8.41195,16.93983333,22.77043333,11.11746667,114.2372667,48.0073,48.1678,78.18016667
950,1039,2015,GRC,39,12890,29550,120.62,7.71,5.22897,5.81233,8.57033,12.1135,18.0439,20.8654,25.0275,24.2613,21.6161,15.5833,11.6731,5.80603,80.736,81.9815,109.454,26.909,21.495,64.4155,8.81861,39.4288,92.9045,114.467,58.9469,6.66703,6.53721,17.0076,23.63496667,11.02081,60.02697667,47.05063667,37.6065,90.72383333
951,1041,1991,GTM,40,10716,16520,110.15,2.87,22.3812,21.9202,23.7404,25.2664,25.4334,25.3804,24.6625,24.4066,23.8344,23.538,21.6561,21.6771,75.9019,29.5267,24.1137,74.4221,259.053,376.73,214.876,251.995,363.797,275.478,127.999,245.737,22.6806,25.36006667,24.30116667,22.2904,216.4046667,276.8893333,236.7350333,43.18076667
952,1042,1992,GTM,40,10716,15540,121.46,2.6,21.3004,21.7599,23.864,24.491,24.546,25.3725,24.4894,24.4315,23.6671,23.5324,22.8659,22.3468,70.0652,40.5786,101.337,102.739,160.054,443.115,364.756,276.071,297.853,269.28,196.417,142.594,22.3081,24.80316667,24.196,22.91503333,202.7636667,312.8933333,235.3026667,70.66026667
953,1043,1993,GTM,40,10716,17430,129.91,2.73,22.0776,21.947,22.817,24.5042,24.5714,25.0861,24.5156,24.0836,23.7884,24.1421,22.5371,21.4906,63.5483,35.6884,61.4958,139.861,239.551,481.955,261.471,507.261,438.16,282.729,100.051,75.7478,22.28053333,24.72056667,24.1292,22.72326667,152.8426,402.2973333,287.1223333,53.5775
