Country,Location,Year,Variable,Source,Value,Unit
BANGLADESH,Faridpur,1968,YIELD - PADDY,Country Sources,1.09,t/Ha
BANGLADESH,Faridpur,1967,YIELD - PADDY,Country Sources,1.27,t/Ha
BANGLADESH,Faridpur,1966,YIELD - PADDY,Country Sources,1.05,t/Ha
BANGLADESH,Faridpur,1965,YIELD - PADDY,Country Sources,1.28,t/Ha
BANGLADESH,Faridpur,1964,YIELD - PADDY,Country Sources,1.15,t/Ha
BANGLADESH,Faridpur,1963,YIELD - PADDY,Country Sources,1.44,t/Ha
BANGLADESH,Faridpur,1962,YIELD - PADDY,Country Sources,1.13,t/Ha
BANGLADESH,Faridpur,1961,YIELD - PADDY,Country Sources,1.41,t/Ha
BANGLADESH,Faridpur,1960,YIELD - PADDY,Country Sources,1.30,t/Ha
BANGLADESH,Faridpur,1959,YIELD - PADDY,Country Sources,1.31,t/Ha
BANGLADESH,Faridpur,1958,YIELD - PADDY,Country Sources,0.89,t/Ha
BANGLADESH,Faridpur,1957,YIELD - PADDY,Country Sources,1.63,t/Ha
BANGLADESH,Faridpur,1956,YIELD - PADDY,Country Sources,1.52,t/Ha
BANGLADESH,Faridpur,1955,YIELD - PADDY,Country Sources,1.08,t/Ha
BANGLADESH,Faridpur,1954,YIELD - PADDY,Country Sources,1.13,t/Ha
BANGLADESH,Faridpur,1953,YIELD - PADDY,Country Sources,1.36,t/Ha
BANGLADESH,Faridpur,1952,YIELD - PADDY,Country Sources,1.26,t/Ha
BANGLADESH,Faridpur,1951,YIELD - PADDY,Country Sources,1.22,t/Ha
BANGLADESH,Faridpur,1950,YIELD - PADDY,Country Sources,1.26,t/Ha
BANGLADESH,Faridpur,1949,YIELD - PADDY,Country Sources,1.23,t/Ha
BANGLADESH,Faridpur,1948,YIELD - PADDY,Country Sources,1.47,t/Ha
BANGLADESH,Faridpur,1947,YIELD - PADDY,Country Sources,1.35,t/Ha
BANGLADESH,Faridpur,2015,YIELD - PADDY,Country Sources (BBS),3.21,t/Ha
BANGLADESH,Faridpur,2014,YIELD - PADDY,Country Sources (BBS),3.22,t/Ha
BANGLADESH,Faridpur,2013,YIELD - PADDY,Country Sources (BBS),3.13,t/Ha
BANGLADESH,Faridpur,2012,YIELD - PADDY,Country Sources (BBS),3.04,t/Ha
BANGLADESH,Faridpur,2011,YIELD - PADDY,Country Sources (BBS),3.08,t/Ha
BANGLADESH,Faridpur,2010,YIELD - PADDY,Country Sources (BBS),2.94,t/Ha
BANGLADESH,Faridpur,2009,YIELD - PADDY,Country Sources (BBS),2.73,t/Ha
BANGLADESH,Faridpur,2008,YIELD - PADDY,Country Sources (BBS),2.85,t/Ha
BANGLADESH,Faridpur,2007,YIELD - PADDY,Country Sources (BBS),2.93,t/Ha
BANGLADESH,Jamalpur,2006,PRODUCTION - PADDY,Country Sources,1597500.00,ton
BANGLADESH,Jamalpur,2005,PRODUCTION - PADDY,Country Sources,1364937.00,ton
BANGLADESH,Jamalpur,2004,PRODUCTION - PADDY,Country Sources,1215034.50,ton
BANGLADESH,Jamalpur,2003,PRODUCTION - PADDY,Country Sources,1213035.00,ton
BANGLADESH,Jamalpur,2002,PRODUCTION - PADDY,Country Sources,1201320.00,ton
BANGLADESH,Jamalpur,2001,PRODUCTION - PADDY,Country Sources,1180605.00,ton
BANGLADESH,Jamalpur,2000,PRODUCTION - PADDY,Country Sources,1156245.00,ton
BANGLADESH,Jamalpur,1999,PRODUCTION - PADDY,Country Sources,1190370.00,ton
BANGLADESH,Jamalpur,1998,PRODUCTION - PADDY,Country Sources,884295.00,ton
BANGLADESH,Jamalpur,1997,PRODUCTION - PADDY,Country Sources,964560.00,ton
BANGLADESH,Jamalpur,1996,PRODUCTION - PADDY,Country Sources,963795.00,ton
BANGLADESH,Jamalpur,1995,PRODUCTION - PADDY,Country Sources,837360.00,ton
BANGLADESH,Jamalpur,1994,PRODUCTION - PADDY,Country Sources,796125.00,ton
BANGLADESH,Jamalpur,1993,PRODUCTION - PADDY,Country Sources,942990.00,ton
BANGLADESH,Jamalpur,1992,PRODUCTION - PADDY,Country Sources,866566.72,ton
BANGLADESH,Jamalpur,1991,PRODUCTION - PADDY,Country Sources,866567.00,ton
BANGLADESH,Jamalpur,1990,PRODUCTION - PADDY,Country Sources,809595.00,ton
BANGLADESH,Jamalpur,1989,PRODUCTION - PADDY,Country Sources,706147.00,ton
BANGLADESH,Jamalpur,1988,PRODUCTION - PADDY,Country Sources,722639.00,ton
BANGLADESH,Jamalpur,1987,PRODUCTION - PADDY,Country Sources,806597.00,ton
BANGLADESH,Jamalpur,1986,PRODUCTION - PADDY,Country Sources,809595.00,ton
BANGLADESH,Jamalpur,1985,PRODUCTION - PADDY,Country Sources,825612.00,ton
BANGLADESH,Jamalpur,1984,PRODUCTION - PADDY,Country Sources,794282.00,ton
BANGLADESH,Jamalpur,1983,PRODUCTION - PADDY,Country Sources,739270.00,ton
BANGLADESH,Jamalpur,1982,PRODUCTION - PADDY,Country Sources,794360.00,ton
BANGLADESH,Jamalpur,1981,PRODUCTION - PADDY,Country Sources,700823.00,ton
BANGLADESH,Jamalpur,1980,PRODUCTION - PADDY,Country Sources,707258.00,ton
BANGLADESH,Jamalpur,1979,PRODUCTION - PADDY,Country Sources,645711.00,ton
BANGLADESH,Jamalpur,1978,PRODUCTION - PADDY,Country Sources,439495.00,ton
BANGLADESH,Jamalpur,2015,PRODUCTION - PADDY,Country Sources (BBS),1314151.00,ton
BANGLADESH,Jamalpur,2014,PRODUCTION - PADDY,Country Sources (BBS),1251966.00,ton
BANGLADESH,Jamalpur,2013,PRODUCTION - PADDY,Country Sources (BBS),1298085.00,ton
BANGLADESH,Jamalpur,2012,PRODUCTION - PADDY,Country Sources (BBS),1313732.00,ton
BANGLADESH,Jamalpur,2011,PRODUCTION - PADDY,Country Sources (BBS),1344270.00,ton
BANGLADESH,Jamalpur,2010,PRODUCTION - PADDY,Country Sources (BBS),1346251.00,ton
BANGLADESH,Jamalpur,2009,PRODUCTION - PADDY,Country Sources (BBS),1241593.00,ton
BANGLADESH,Jamalpur,2008,PRODUCTION - PADDY,Country Sources (BBS),1104895.00,ton
BANGLADESH,Jamalpur,2007,PRODUCTION - PADDY,Country Sources (BBS),1021170.00,ton
BANGLADESH,Jamalpur,2006,YIELD - PADDY,Country Sources,4.33,t/Ha
BANGLADESH,Jamalpur,2005,YIELD - PADDY,Country Sources,4.01,t/Ha
BANGLADESH,Jamalpur,2004,YIELD - PADDY,Country Sources,3.72,t/Ha
BANGLADESH,Jamalpur,2003,YIELD - PADDY,Country Sources,3.51,t/Ha
BANGLADESH,Jamalpur,2002,YIELD - PADDY,Country Sources,3.49,t/Ha
BANGLADESH,Jamalpur,2001,YIELD - PADDY,Country Sources,3.50,t/Ha
BANGLADESH,Jamalpur,2000,YIELD - PADDY,Country Sources,3.37,t/Ha
BANGLADESH,Jamalpur,1999,YIELD - PADDY,Country Sources,3.35,t/Ha
BANGLADESH,Jamalpur,1998,YIELD - PADDY,Country Sources,3.02,t/Ha
BANGLADESH,Jamalpur,1997,YIELD - PADDY,Country Sources,2.79,t/Ha
BANGLADESH,Jamalpur,1996,YIELD - PADDY,Country Sources,2.80,t/Ha
BANGLADESH,Jamalpur,1995,YIELD - PADDY,Country Sources,2.46,t/Ha
BANGLADESH,Jamalpur,1994,YIELD - PADDY,Country Sources,2.45,t/Ha
BANGLADESH,Jamalpur,1993,YIELD - PADDY,Country Sources,2.69,t/Ha
BANGLADESH,Jamalpur,1992,YIELD - PADDY,Country Sources,2.63,t/Ha
BANGLADESH,Jamalpur,1991,YIELD - PADDY,Country Sources,2.74,t/Ha
BANGLADESH,Jamalpur,1990,YIELD - PADDY,Country Sources,2.61,t/Ha
BANGLADESH,Jamalpur,1989,YIELD - PADDY,Country Sources,2.27,t/Ha
BANGLADESH,Jamalpur,1988,YIELD - PADDY,Country Sources,2.41,t/Ha
BANGLADESH,Jamalpur,1987,YIELD - PADDY,Country Sources,2.50,t/Ha
BANGLADESH,Jamalpur,1986,YIELD - PADDY,Country Sources,2.34,t/Ha
BANGLADESH,Jamalpur,1985,YIELD - PADDY,Country Sources,2.33,t/Ha
BANGLADESH,Jamalpur,1984,YIELD - PADDY,Country Sources,2.11,t/Ha
BANGLADESH,Jamalpur,1983,YIELD - PADDY,Country Sources,2.00,t/Ha
BANGLADESH,Jamalpur,1982,YIELD - PADDY,Country Sources,2.09,t/Ha
BANGLADESH,Jamalpur,1981,YIELD - PADDY,Country Sources,1.85,t/Ha
BANGLADESH,Jamalpur,1980,YIELD - PADDY,Country Sources,1.87,t/Ha
BANGLADESH,Jamalpur,1979,YIELD - PADDY,Country Sources,2.80,t/Ha
BANGLADESH,Jamalpur,1978,YIELD - PADDY,Country Sources,2.01,t/Ha
BANGLADESH,Jamalpur,2015,YIELD - PADDY,Country Sources (BBS),3.26,t/Ha
BANGLADESH,Jamalpur,2014,YIELD - PADDY,Country Sources (BBS),3.18,t/Ha
BANGLADESH,Jamalpur,2013,YIELD - PADDY,Country Sources (BBS),3.13,t/Ha
BANGLADESH,Jamalpur,2012,YIELD - PADDY,Country Sources (BBS),3.16,t/Ha
BANGLADESH,Jamalpur,2011,YIELD - PADDY,Country Sources (BBS),3.20,t/Ha
BANGLADESH,Jamalpur,2010,YIELD - PADDY,Country Sources (BBS),3.24,t/Ha
BANGLADESH,Jamalpur,2009,YIELD - PADDY,Country Sources (BBS),2.98,t/Ha
BANGLADESH,Jamalpur,2008,YIELD - PADDY,Country Sources (BBS),2.94,t/Ha
BANGLADESH,Jamalpur,2007,YIELD - PADDY,Country Sources (BBS),2.82,t/Ha
BANGLADESH,Jessore,2006,PRODUCTION - PADDY,Country Sources,2905500.00,ton
BANGLADESH,Jessore,2005,PRODUCTION - PADDY,Country Sources,2823877.50,ton
BANGLADESH,Jessore,2004,PRODUCTION - PADDY,Country Sources,2550694.50,ton
BANGLADESH,Jessore,2003,PRODUCTION - PADDY,Country Sources,2652150.00,ton
BANGLADESH,Jessore,2002,PRODUCTION - PADDY,Country Sources,2465610.00,ton
BANGLADESH,Jessore,2001,PRODUCTION - PADDY,Country Sources,2444115.00,ton
BANGLADESH,Jessore,2000,PRODUCTION - PADDY,Country Sources,2222865.00,ton
BANGLADESH,Jessore,1999,PRODUCTION - PADDY,Country Sources,2338260.00,ton
BANGLADESH,Jessore,1998,PRODUCTION - PADDY,Country Sources,1819515.00,ton
BANGLADESH,Jessore,1997,PRODUCTION - PADDY,Country Sources,1744875.00,ton
BANGLADESH,Jessore,1996,PRODUCTION - PADDY,Country Sources,1694550.00,ton
BANGLADESH,Jessore,1995,PRODUCTION - PADDY,Country Sources,1644675.00,ton
BANGLADESH,Jessore,1994,PRODUCTION - PADDY,Country Sources,1450755.00,ton
BANGLADESH,Jessore,1993,PRODUCTION - PADDY,Country Sources,1597425.00,ton
BANGLADESH,Jessore,1992,PRODUCTION - PADDY,Country Sources,1631184.41,ton
BANGLADESH,Jessore,1991,PRODUCTION - PADDY,Country Sources,1779610.00,ton
BANGLADESH,Jessore,1990,PRODUCTION - PADDY,Country Sources,1553223.00,ton
BANGLADESH,Jessore,1989,PRODUCTION - PADDY,Country Sources,1541229.00,ton
BANGLADESH,Jessore,1988,PRODUCTION - PADDY,Country Sources,1461769.00,ton
BANGLADESH,Jessore,1987,PRODUCTION - PADDY,Country Sources,1196402.00,ton
BANGLADESH,Jessore,1986,PRODUCTION - PADDY,Country Sources,1106447.00,ton
BANGLADESH,Jessore,1985,PRODUCTION - PADDY,Country Sources,979238.00,ton
BANGLADESH,Jessore,1984,PRODUCTION - PADDY,Country Sources,923597.00,ton
BANGLADESH,Jessore,1983,PRODUCTION - PADDY,Country Sources,877651.00,ton
BANGLADESH,Jessore,1982,PRODUCTION - PADDY,Country Sources,824195.00,ton
BANGLADESH,Jessore,1981,PRODUCTION - PADDY,Country Sources,816378.00,ton
BANGLADESH,Jessore,1980,PRODUCTION - PADDY,Country Sources,827237.00,ton
BANGLADESH,Jessore,1979,PRODUCTION - PADDY,Country Sources,812699.00,ton
BANGLADESH,Jessore,1978,PRODUCTION - PADDY,Country Sources,888205.00,ton
BANGLADESH,Jessore,1977,PRODUCTION - PADDY,Country Sources,925054.00,ton
BANGLADESH,Jessore,1976,PRODUCTION - PADDY,Country Sources,842886.00,ton
BANGLADESH,Jessore,1975,PRODUCTION - PADDY,Country Sources,896492.00,ton
BANGLADESH,Jessore,1974,PRODUCTION - PADDY,Country Sources,871030.00,ton
BANGLADESH,Jessore,1973,PRODUCTION - PADDY,Country Sources,730784.00,ton
BANGLADESH,Jessore,1972,PRODUCTION - PADDY,Country Sources,592498.00,ton
BANGLADESH,Jessore,1971,PRODUCTION - PADDY,Country Sources,671870.00,ton
BANGLADESH,Jessore,1970,PRODUCTION - PADDY,Country Sources,684460.00,ton
BANGLADESH,Jessore,1969,PRODUCTION - PADDY,Country Sources,715072.00,ton
BANGLADESH,Jessore,1968,PRODUCTION - PADDY,Country Sources,683843.00,ton
BANGLADESH,Jessore,1967,PRODUCTION - PADDY,Country Sources,783111.00,ton
BANGLADESH,Jessore,1966,PRODUCTION - PADDY,Country Sources,682792.00,ton
BANGLADESH,Jessore,1965,PRODUCTION - PADDY,Country Sources,775448.00,ton
BANGLADESH,Jessore,1964,PRODUCTION - PADDY,Country Sources,759187.00,ton
BANGLADESH,Jessore,1963,PRODUCTION - PADDY,Country Sources,782280.00,ton
BANGLADESH,Jessore,1962,PRODUCTION - PADDY,Country Sources,580538.00,ton
BANGLADESH,Jessore,1961,PRODUCTION - PADDY,Country Sources,695810.00,ton
BANGLADESH,Jessore,1960,PRODUCTION - PADDY,Country Sources,712367.00,ton
BANGLADESH,Jessore,1959,PRODUCTION - PADDY,Country Sources,607594.00,ton
BANGLADESH,Jessore,1958,PRODUCTION - PADDY,Country Sources,389400.00,ton
BANGLADESH,Jessore,1957,PRODUCTION - PADDY,Country Sources,677643.00,ton
BANGLADESH,Jessore,1956,PRODUCTION - PADDY,Country Sources,660582.00,ton
BANGLADESH,Jessore,1955,PRODUCTION - PADDY,Country Sources,484813.00,ton
BANGLADESH,Jessore,1954,PRODUCTION - PADDY,Country Sources,554261.00,ton
BANGLADESH,Jessore,1953,PRODUCTION - PADDY,Country Sources,568231.00,ton
BANGLADESH,Jessore,1952,PRODUCTION - PADDY,Country Sources,491889.00,ton
BANGLADESH,Jessore,1951,PRODUCTION - PADDY,Country Sources,456312.00,ton
BANGLADESH,Jessore,1950,PRODUCTION - PADDY,Country Sources,648708.00,ton
BANGLADESH,Jessore,1949,PRODUCTION - PADDY,Country Sources,564324.00,ton
BANGLADESH,Jessore,1948,PRODUCTION - PADDY,Country Sources,516376.00,ton
BANGLADESH,Jessore,1947,PRODUCTION - PADDY,Country Sources,583586.00,ton
BANGLADESH,Jessore,2015,PRODUCTION - PADDY,Country Sources (BBS),2243650.00,ton
BANGLADESH,Jessore,2014,PRODUCTION - PADDY,Country Sources (BBS),2302802.00,ton
BANGLADESH,Jessore,2013,PRODUCTION - PADDY,Country Sources (BBS),2244820.00,ton
BANGLADESH,Jessore,2012,PRODUCTION - PADDY,Country Sources (BBS),2200873.00,ton
BANGLADESH,Jessore,2011,PRODUCTION - PADDY,Country Sources (BBS),2334391.00,ton
BANGLADESH,Jessore,2010,PRODUCTION - PADDY,Country Sources (BBS),2246482.00,ton
BANGLADESH,Jessore,2009,PRODUCTION - PADDY,Country Sources (BBS),2159328.00,ton
BANGLADESH,Jessore,2008,PRODUCTION - PADDY,Country Sources (BBS),2149364.00,ton
BANGLADESH,Jessore,2007,PRODUCTION - PADDY,Country Sources (BBS),1980431.00,ton
BANGLADESH,Jessore,2006,YIELD - PADDY,Country Sources,4.49,t/Ha
BANGLADESH,Jessore,2005,YIELD - PADDY,Country Sources,4.44,t/Ha
BANGLADESH,Jessore,2004,YIELD - PADDY,Country Sources,4.33,t/Ha
BANGLADESH,Jessore,2003,YIELD - PADDY,Country Sources,4.45,t/Ha
BANGLADESH,Jessore,2002,YIELD - PADDY,Country Sources,4.23,t/Ha
BANGLADESH,Jessore,2001,YIELD - PADDY,Country Sources,4.13,t/Ha
BANGLADESH,Jessore,2000,YIELD - PADDY,Country Sources,3.76,t/Ha
BANGLADESH,Jessore,1999,YIELD - PADDY,Country Sources,4.25,t/Ha
BANGLADESH,Jessore,1998,YIELD - PADDY,Country Sources,3.33,t/Ha
BANGLADESH,Jessore,1997,YIELD - PADDY,Country Sources,3.08,t/Ha
BANGLADESH,Jessore,1996,YIELD - PADDY,Country Sources,3.10,t/Ha
BANGLADESH,Jessore,1995,YIELD - PADDY,Country Sources,3.05,t/Ha
BANGLADESH,Jessore,1994,YIELD - PADDY,Country Sources,2.80,t/Ha
BANGLADESH,Jessore,1993,YIELD - PADDY,Country Sources,2.94,t/Ha
BANGLADESH,Jessore,1992,YIELD - PADDY,Country Sources,3.00,t/Ha
BANGLADESH,Jessore,1991,YIELD - PADDY,Country Sources,3.13,t/Ha
BANGLADESH,Jessore,1990,YIELD - PADDY,Country Sources,2.95,t/Ha
BANGLADESH,Jessore,1989,YIELD - PADDY,Country Sources,2.82,t/Ha
BANGLADESH,Jessore,1988,YIELD - PADDY,Country Sources,2.59,t/Ha
BANGLADESH,Jessore,1987,YIELD - PADDY,Country Sources,2.54,t/Ha
BANGLADESH,Jessore,1986,YIELD - PADDY,Country Sources,2.14,t/Ha
BANGLADESH,Jessore,1985,YIELD - PADDY,Country Sources,2.14,t/Ha
BANGLADESH,Jessore,1984,YIELD - PADDY,Country Sources,2.18,t/Ha
BANGLADESH,Jessore,1983,YIELD - PADDY,Country Sources,1.77,t/Ha
BANGLADESH,Jessore,1982,YIELD - PADDY,Country Sources,1.66,t/Ha
BANGLADESH,Jessore,1981,YIELD - PADDY,Country Sources,1.62,t/Ha
BANGLADESH,Jessore,1980,YIELD - PADDY,Country Sources,1.62,t/Ha
BANGLADESH,Jessore,1979,YIELD - PADDY,Country Sources,1.60,t/Ha
BANGLADESH,Jessore,1978,YIELD - PADDY,Country Sources,1.71,t/Ha
BANGLADESH,Jessore,1977,YIELD - PADDY,Country Sources,1.76,t/Ha
BANGLADESH,Jessore,1976,YIELD - PADDY,Country Sources,1.60,t/Ha
BANGLADESH,Jessore,1975,YIELD - PADDY,Country Sources,1.68,t/Ha
BANGLADESH,Jessore,1974,YIELD - PADDY,Country Sources,1.64,t/Ha
BANGLADESH,Jessore,1973,YIELD - PADDY,Country Sources,1.49,t/Ha
BANGLADESH,Jessore,1972,YIELD - PADDY,Country Sources,1.32,t/Ha
BANGLADESH,Jessore,1971,YIELD - PADDY,Country Sources,1.94,t/Ha
BANGLADESH,Jessore,1970,YIELD - PADDY,Country Sources,1.45,t/Ha
BANGLADESH,Jessore,1969,YIELD - PADDY,Country Sources,1.48,t/Ha
BANGLADESH,Jessore,1968,YIELD - PADDY,Country Sources,1.59,t/Ha
BANGLADESH,Jessore,1967,YIELD - PADDY,Country Sources,1.64,t/Ha
BANGLADESH,Jessore,1966,YIELD - PADDY,Country Sources,1.61,t/Ha
BANGLADESH,Jessore,1965,YIELD - PADDY,Country Sources,1.73,t/Ha
BANGLADESH,Jessore,1964,YIELD - PADDY,Country Sources,1.91,t/Ha
BANGLADESH,Jessore,1963,YIELD - PADDY,Country Sources,1.74,t/Ha
BANGLADESH,Jessore,1962,YIELD - PADDY,Country Sources,1.40,t/Ha
BANGLADESH,Jessore,1961,YIELD - PADDY,Country Sources,1.62,t/Ha
BANGLADESH,Jessore,1960,YIELD - PADDY,Country Sources,1.61,t/Ha
BANGLADESH,Jessore,1959,YIELD - PADDY,Country Sources,1.42,t/Ha
BANGLADESH,Jessore,1958,YIELD - PADDY,Country Sources,1.04,t/Ha
BANGLADESH,Jessore,1957,YIELD - PADDY,Country Sources,1.59,t/Ha
BANGLADESH,Jessore,1956,YIELD - PADDY,Country Sources,1.60,t/Ha
BANGLADESH,Jessore,1955,YIELD - PADDY,Country Sources,1.24,t/Ha
BANGLADESH,Jessore,1954,YIELD - PADDY,Country Sources,1.41,t/Ha
BANGLADESH,Jessore,1953,YIELD - PADDY,Country Sources,1.44,t/Ha
BANGLADESH,Jessore,1952,YIELD - PADDY,Country Sources,1.36,t/Ha
BANGLADESH,Jessore,1951,YIELD - PADDY,Country Sources,1.24,t/Ha
BANGLADESH,Jessore,1950,YIELD - PADDY,Country Sources,1.60,t/Ha
BANGLADESH,Jessore,1949,YIELD - PADDY,Country Sources,1.50,t/Ha
BANGLADESH,Jessore,1948,YIELD - PADDY,Country Sources,1.29,t/Ha
BANGLADESH,Jessore,1947,YIELD - PADDY,Country Sources,1.53,t/Ha
BANGLADESH,Jessore,2015,YIELD - PADDY,Country Sources (BBS),3.31,t/Ha
BANGLADESH,Jessore,2014,YIELD - PADDY,Country Sources (BBS),3.31,t/Ha
BANGLADESH,Jessore,2013,YIELD - PADDY,Country Sources (BBS),3.21,t/Ha
BANGLADESH,Jessore,2012,YIELD - PADDY,Country Sources (BBS),3.16,t/Ha
BANGLADESH,Jessore,2011,YIELD - PADDY,Country Sources (BBS),3.24,t/Ha
BANGLADESH,Jessore,2010,YIELD - PADDY,Country Sources (BBS),3.10,t/Ha
BANGLADESH,Jessore,2009,YIELD - PADDY,Country Sources (BBS),3.02,t/Ha
BANGLADESH,Jessore,2008,YIELD - PADDY,Country Sources (BBS),2.94,t/Ha
BANGLADESH,Jessore,2007,YIELD - PADDY,Country Sources (BBS),2.91,t/Ha
BANGLADESH,Khagrachari,2006,PRODUCTION - PADDY,Country Sources,136500.00,ton
BANGLADESH,Khagrachari,2005,PRODUCTION - PADDY,Country Sources,127032.00,ton
BANGLADESH,Khagrachari,2004,PRODUCTION - PADDY,Country Sources,110913.00,ton
BANGLADESH,Khagrachari,2003,PRODUCTION - PADDY,Country Sources,122715.00,ton
BANGLADESH,Khagrachari,2002,PRODUCTION - PADDY,Country Sources,94500.00,ton
BANGLADESH,Khagrachari,2001,PRODUCTION - PADDY,Country Sources,83880.00,ton
BANGLADESH,Khagrachari,2000,PRODUCTION - PADDY,Country Sources,74085.00,ton
BANGLADESH,Khagrachari,1999,PRODUCTION - PADDY,Country Sources,44265.00,ton
BANGLADESH,Khagrachari,1998,PRODUCTION - PADDY,Country Sources,38070.00,ton
BANGLADESH,Khagrachari,1997,PRODUCTION - PADDY,Country Sources,40425.00,ton
BANGLADESH,Khagrachari,1996,PRODUCTION - PADDY,Country Sources,40260.00,ton
BANGLADESH,Khagrachari,1995,PRODUCTION - PADDY,Country Sources,38925.00,ton
BANGLADESH,Khagrachari,1994,PRODUCTION - PADDY,Country Sources,39840.00,ton
BANGLADESH,Khagrachari,1993,PRODUCTION - PADDY,Country Sources,42615.00,ton
BANGLADESH,Khagrachari,1992,PRODUCTION - PADDY,Country Sources,37481.26,ton
BANGLADESH,Khagrachari,1991,PRODUCTION - PADDY,Country Sources,37481.00,ton
BANGLADESH,Khagrachari,1990,PRODUCTION - PADDY,Country Sources,47976.00,ton
BANGLADESH,Khagrachari,1989,PRODUCTION - PADDY,Country Sources,35982.00,ton
BANGLADESH,Khagrachari,1988,PRODUCTION - PADDY,Country Sources,37481.00,ton
BANGLADESH,Khagrachari,1987,PRODUCTION - PADDY,Country Sources,49475.00,ton
BANGLADESH,Khagrachari,2015,PRODUCTION - PADDY,Country Sources (BBS),115216.00,ton
BANGLADESH,Khagrachari,2014,PRODUCTION - PADDY,Country Sources (BBS),118155.00,ton
BANGLADESH,Khagrachari,2013,PRODUCTION - PADDY,Country Sources (BBS),116907.00,ton
BANGLADESH,Khagrachari,2012,PRODUCTION - PADDY,Country Sources (BBS),129829.00,ton
BANGLADESH,Khagrachari,2011,PRODUCTION - PADDY,Country Sources (BBS),130439.00,ton
BANGLADESH,Khagrachari,2010,PRODUCTION - PADDY,Country Sources (BBS),129030.00,ton
BANGLADESH,Khagrachari,2009,PRODUCTION - PADDY,Country Sources (BBS),122897.00,ton
BANGLADESH,Khagrachari,2008,PRODUCTION - PADDY,Country Sources (BBS),107044.00,ton
BANGLADESH,Khagrachari,2007,PRODUCTION - PADDY,Country Sources (BBS),99521.00,ton
BANGLADESH,Khagrachari,2006,YIELD - PADDY,Country Sources,3.92,t/Ha
BANGLADESH,Khagrachari,2005,YIELD - PADDY,Country Sources,4.02,t/Ha
BANGLADESH,Khagrachari,2004,YIELD - PADDY,Country Sources,4.06,t/Ha
BANGLADESH,Khagrachari,2003,YIELD - PADDY,Country Sources,4.12,t/Ha
BANGLADESH,Khagrachari,2002,YIELD - PADDY,Country Sources,3.58,t/Ha
BANGLADESH,Khagrachari,2001,YIELD - PADDY,Country Sources,3.45,t/Ha
BANGLADESH,Khagrachari,2000,YIELD - PADDY,Country Sources,3.63,t/Ha
BANGLADESH,Khagrachari,1999,YIELD - PADDY,Country Sources,3.30,t/Ha
BANGLADESH,Khagrachari,1998,YIELD - PADDY,Country Sources,3.16,t/Ha
BANGLADESH,Khagrachari,1997,YIELD - PADDY,Country Sources,3.34,t/Ha
BANGLADESH,Khagrachari,1996,YIELD - PADDY,Country Sources,3.31,t/Ha
BANGLADESH,Khagrachari,1995,YIELD - PADDY,Country Sources,3.20,t/Ha
BANGLADESH,Khagrachari,1994,YIELD - PADDY,Country Sources,3.30,t/Ha
BANGLADESH,Khagrachari,1993,YIELD - PADDY,Country Sources,3.32,t/Ha
BANGLADESH,Khagrachari,1992,YIELD - PADDY,Country Sources,3.02,t/Ha
BANGLADESH,Khagrachari,1991,YIELD - PADDY,Country Sources,2.84,t/Ha
BANGLADESH,Khagrachari,1990,YIELD - PADDY,Country Sources,3.53,t/Ha
BANGLADESH,Khagrachari,1989,YIELD - PADDY,Country Sources,3.00,t/Ha
BANGLADESH,Khagrachari,1988,YIELD - PADDY,Country Sources,2.76,t/Ha
BANGLADESH,Khagrachari,1987,YIELD - PADDY,Country Sources,3.02,t/Ha
BANGLADESH,Khagrachari,2015,YIELD - PADDY,Country Sources (BBS),2.87,t/Ha
BANGLADESH,Khagrachari,2014,YIELD - PADDY,Country Sources (BBS),2.91,t/Ha
BANGLADESH,Khagrachari,2013,YIELD - PADDY,Country Sources (BBS),2.93,t/Ha
BANGLADESH,Khagrachari,2012,YIELD - PADDY,Country Sources (BBS),2.98,t/Ha
BANGLADESH,Khagrachari,2011,YIELD - PADDY,Country Sources (BBS),2.98,t/Ha
BANGLADESH,Khagrachari,2010,YIELD - PADDY,Country Sources (BBS),2.97,t/Ha
BANGLADESH,Khagrachari,2009,YIELD - PADDY,Country Sources (BBS),2.80,t/Ha
BANGLADESH,Khagrachari,2008,YIELD - PADDY,Country Sources (BBS),2.57,t/Ha
BANGLADESH,Khagrachari,2007,YIELD - PADDY,Country Sources (BBS),2.43,t/Ha
BANGLADESH,Khulna,2006,PRODUCTION - PADDY,Country Sources,1666500.00,ton
BANGLADESH,Khulna,2005,PRODUCTION - PADDY,Country Sources,1599393.00,ton
BANGLADESH,Khulna,2004,PRODUCTION - PADDY,Country Sources,1545508.50,ton
BANGLADESH,Khulna,2003,PRODUCTION - PADDY,Country Sources,1473495.00,ton
BANGLADESH,Khulna,2002,PRODUCTION - PADDY,Country Sources,1521825.00,ton
BANGLADESH,Khulna,2001,PRODUCTION - PADDY,Country Sources,1441200.00,ton
BANGLADESH,Khulna,2000,PRODUCTION - PADDY,Country Sources,1379850.00,ton
BANGLADESH,Khulna,1999,PRODUCTION - PADDY,Country Sources,1481475.00,ton
BANGLADESH,Khulna,1998,PRODUCTION - PADDY,Country Sources,1164900.00,ton
BANGLADESH,Khulna,1997,PRODUCTION - PADDY,Country Sources,996945.00,ton
BANGLADESH,Khulna,1996,PRODUCTION - PADDY,Country Sources,1205940.00,ton
